법정동,단지명,floor,지번,area,transaction_price,construction_year,deal_year,위도,경도,가장 가까운 학교,school_distance,가장 가까운 역,subway_distance,가장 가까운 마트,mart_distance,construction_company,단지 고유번호,number_of_buildings,total_floors
무악동,인왕산아이파크,7,60,84.858,"129,500",2008,2023,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,11110120090893,17,15
사직동,광화문스페이스본(101동~105동),8,9,146.92,"170,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
익선동,운현신화타워,14,30-6,50.31,"64,500",1998,2023,37.5751138,126.9891376,서울교동초등학교,88,종로3가역 5호선,302,,,알 수 없음,11110100000016,1,15
홍파동,경희궁자이(2단지),14,199,84.9443,"188,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
홍파동,경희궁자이(2단지),10,199,84.8359,"182,500",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
창신동,두산,10,232,84.9,"111,000",1999,2023,37.5742210,127.0142935,서울창신초등학교,198,동묘앞역 1호선,214,홈플러스익스프레스 숭인점,143,알 수 없음,11110100000035,3,23
평창동,갑을아파트,6,595,53.33,"31,900",1997,2023,37.6047037,126.9636437,서울세검정초등학교,282,,,GS더프레시 종로구기점,516,갑을건설,11110100000072,1,13
사직동,광화문스페이스본(101동~105동),6,9,159.01,"209,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
홍파동,경희궁자이(2단지),12,199,84.9443,"192,500",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
창신동,창신쌍용1,8,702,54.7,"65,000",1992,2023,37.5805198,127.0140202,서울명신초등학교,128,창신역 6호선,166,GS더프레시 성북보문점,442,알 수 없음,11110100000039,5,14
창신동,브라운스톤창신,12,23-76,84.67,"83,000",2006,2023,37.5773845,127.0150474,서울창신초등학교,165,창신역 6호선,226,홈플러스익스프레스 숭인점,411,알 수 없음,11110120055043,1,15
평창동,벽산블루밍평창힐스,1,45,186.9,"163,000",2004,2023,37.6081443,126.9737587,서울예술고등학교,516,,,GS더프레시 종로평창점,454,벽산엔지니어링,11110100248227,3,5
평동,경희궁자이(3단지),16,233,84.8359,"204,500",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
내수동,경희궁의아침4단지,10,73,124.17,"180,000",2004,2023,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,11110100248194,1,16
익선동,현대뜨레비앙,2,55,48.54,"35,000",2003,2023,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
신문로1가,신문로맨션,8,238,81.28,"65,000",1981,2023,37.5713396,126.9729599,서울덕수초등학교,332,광화문역 5호선,307,홈플러스익스프레스 광화문점,185,알 수 없음,11110100000015,1,10
명륜2가,명륜동주상복합아남아파트,3,237,172.17,"205,000",1999,2023,37.5856190,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,11110100000027,1,8
신문로1가,신문로맨션,8,238,81.28,"65,000",1981,2023,37.5713396,126.9729599,서울덕수초등학교,332,광화문역 5호선,307,홈플러스익스프레스 광화문점,185,알 수 없음,11110100000015,1,10
창신동,두산,1,232,59.95,"84,000",1999,2023,37.5742210,127.0142935,서울창신초등학교,198,동묘앞역 1호선,214,홈플러스익스프레스 숭인점,143,알 수 없음,11110100000035,3,23
익선동,현대뜨레비앙,6,55,48.54,"41,000",2003,2023,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
홍파동,경희궁자이(2단지),4,199,59.895,"155,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
무악동,경희궁롯데캐슬,14,89,84.8792,"147,500",2019,2023,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
평창동,벽산블루밍평창힐스,4,45,155.97,"148,000",2004,2023,37.6081443,126.9737587,서울예술고등학교,516,,,GS더프레시 종로평창점,454,벽산엔지니어링,11110100248227,3,5
평동,경희궁자이(3단지),2,233,59.8547,"150,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
청운동,청운현대,4,56-45,103.67,"113,000",2000,2023,37.5862190,126.9673962,서울청운초등학교,170,,,,,현대건설,11110100000004,4,5
사직동,광화문스페이스본(101동~105동),9,9,94.51,"146,500",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
평동,경희궁자이(3단지),18,233,77.6543,"181,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
창신동,창신쌍용1,14,702,54.7,"60,000",1992,2023,37.5805198,127.0140202,서울명신초등학교,128,창신역 6호선,166,GS더프레시 성북보문점,442,알 수 없음,11110100000039,5,14
명륜2가,명륜동주상복합아남아파트,3,237,115.05,"133,000",1999,2023,37.5856190,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,11110100000027,1,8
창신동,창신쌍용2,11,703,115.53,"90,000",1993,2023,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
효제동,이지마루종로,9,126-2,25.55,"48,500",2021,2023,37.5737077,127.0038592,서울효제초등학교,92,종로5가역 1호선,365,노브랜드 동대문두타몰점,684,알 수 없음,11110120428530,2,15
숭인동,삼전솔하임2차,10,296-19,14.69,"11,000",2012,2023,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
창신동,창신쌍용1,9,702,79.87,"75,000",1992,2023,37.5805198,127.0140202,서울명신초등학교,128,창신역 6호선,166,GS더프레시 성북보문점,442,알 수 없음,11110100000039,5,14
익선동,현대뜨레비앙,7,55,45.5,"45,000",2003,2023,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
인의동,효성쥬얼리시티,9,48-2,84.7,"83,000",2006,2023,37.5714980,126.9986561,서울효제초등학교,431,종로5가역 1호선,261,노브랜드 동대문두타몰점,939,효성건설,11110120056290,1,19
사직동,광화문스페이스본(101동~105동),4,9,108.55,"168,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
명륜2가,아남1,9,4,84.9,"109,500",1995,2023,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,11110100000026,3,20
홍파동,경희궁자이(2단지),8,199,84.8359,"182,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
사직동,광화문스페이스본(106동),6,9-1,153.42,"154,000",2008,2023,37.5735582,126.9677738,서울매동초등학교,449,경복궁역 3호선,579,서서울농협하나로마트 사직점,233,풍림산업,11110120085969,1,13
익선동,현대뜨레비앙,4,55,48.54,"43,500",2003,2023,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
홍파동,경희궁자이(2단지),19,199,84.614,"192,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
평동,경희궁자이(3단지),12,233,84.8359,"200,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
수송동,로얄팰리스스위트,10,85,83.26,"100,000",2005,2023,37.5750992,126.9812270,덕성여자중학교,290,안국역 3호선,402,홈플러스익스프레스 광화문점,754,알 수 없음,11110100448192,1,18
평창동,롯데낙천대,4,72,91.06,"92,000",2001,2023,37.6091348,126.9756964,서울예술고등학교,720,,,GS더프레시 종로평창점,654,알 수 없음,11110100000075,3,14
평동,경희궁자이(3단지),4,233,59.7547,"148,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
숭인동,롯데캐슬천지인,19,76,111.73,"112,000",2004,2023,37.5738554,127.0161891,오디세이학교,275,동묘앞역 1호선,72,홈플러스익스프레스 숭인점,38,롯데건설,11110100256532,2,30
홍파동,경희궁자이(2단지),6,199,101.9914,"248,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
사직동,광화문스페이스본(101동~105동),7,9,159.01,"200,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
연건동,이화에수풀,10,195-10,16.98,"18,700",2014,2023,37.5754421,127.0018467,홍익대학교 대학로캠퍼스,113,종로5가역 1호선,496,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120284458,1,13
홍파동,경희궁자이(2단지),6,199,84.8359,"200,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
창신동,창신쌍용2,4,703,79.87,"75,500",1993,2023,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
인의동,효성쥬얼리시티,9,48-2,84.7,"90,000",2006,2023,37.5714980,126.9986561,서울효제초등학교,431,종로5가역 1호선,261,노브랜드 동대문두타몰점,939,효성건설,11110120056290,1,19
창신동,창신쌍용2,5,703,64.66,"58,000",1993,2023,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
수송동,로얄팰리스스위트,8,85,29.31,"29,000",2005,2023,37.5750992,126.9812270,덕성여자중학교,290,안국역 3호선,402,홈플러스익스프레스 광화문점,754,알 수 없음,11110100448192,1,18
숭인동,삼전솔하임2차,8,296-19,14.69,"11,000",2012,2023,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
교북동,경희궁자이(4단지),16,126,45.879,"102,000",2017,2023,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
교북동,경희궁자이(4단지),16,126,45.879,"102,000",2017,2023,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
숭인동,삼전솔하임2차,9,296-19,16.67,"10,800",2012,2023,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
홍파동,경희궁자이(2단지),8,199,84.8359,"194,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
무악동,경희궁롯데캐슬,9,89,59.6737,"128,000",2019,2023,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
무악동,경희궁롯데캐슬,14,89,84.8792,"150,000",2019,2023,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
평창동,엘리시아,2,66-1,236.07,"114,000",2009,2023,37.6096834,126.9759355,서울예술고등학교,772,,,GS더프레시 종로평창점,699,알 수 없음,11110120125020,1,5
평창동,롯데낙천대,4,72,110.53,"118,000",2001,2023,37.6091348,126.9756964,서울예술고등학교,720,,,GS더프레시 종로평창점,654,알 수 없음,11110100000075,3,14
신문로2가,디팰리스,16,171,118.749,"280,000",2020,2023,37.5686731,126.9720297,예원학교,188,광화문역 5호선,509,홈플러스익스프레스 광화문점,327,대림산업,11110120411929,1,18
창신동,창신쌍용1,11,702,79.87,"69,000",1992,2023,37.5805198,127.0140202,서울명신초등학교,128,창신역 6호선,166,GS더프레시 성북보문점,442,알 수 없음,11110100000039,5,14
